Feature_1,Feature_2,Correlation
spec_flux_std,mfcc3_mean,0.12069646280635765
dmfcc6_mean,f1_std_hz,0.12040725895883843
dmfcc6_mean,shimmer_apq3,0.12035819924863715
dmfcc11_mean,dmfcc9_mean,0.12035560270879642
f2_std_hz,f0_mean_hz,0.12031018059079328
dmfcc10_mean,mfcc4_mean,0.1202056469354744
dmfcc12_mean,dmfcc3_mean,0.12015939573686682
dmfcc7_std,f4_mean_hz,0.12012858473400778
mfcc7_mean,shimmer_local,0.12009514185957706
spec_energy_high_mean,dmfcc11_mean,0.12000025098129645
dmfcc10_mean,f1_mean_hz,0.11996811775446628
mfcc13_std,dmfcc5_mean,0.11995523509799205
mfcc9_std,dmfcc2_mean,0.1199096230225817
mfcc10_std,shimmer_apq3,0.11978051431516229
spec_rolloff_std_hz,dmfcc6_mean,0.11977502678659761
mfcc13_mean,mfcc8_std,0.11976658629239516
dmfcc12_std,mfcc7_mean,0.11967543282073895
dmfcc5_mean,mfcc5_std,0.11948902172964992
tsallis_sq_amp,spec_flux_mean,0.11933935976018245
dmfcc6_mean,dmfcc5_std,0.11931839350985879
mfcc7_mean,f0_max_hz,0.11925174861286958
mfcc8_mean,shimmer_apq5,0.11923508484382006
dmfcc8_std,f4_mean_hz,0.11917111013988972
mfcc1_std,f3_mean_hz,0.11905174246296155
dmfcc7_mean,f0_mean_hz,0.11904958339518346
mfcc9_mean,mfcc7_mean,0.11892194710096385
dmfcc9_std,jitter_ppq5,0.11884382916749797
dmfcc11_std,mfcc11_mean,0.118684129397504
spec_rolloff_std_hz,mfcc9_mean,0.11861776821438347
dmfcc6_mean,hnr_mean_db,0.11861197625581096
mfcc10_std,f3_std_hz,0.1184704978909104
dmfcc6_mean,shimmer_local,0.11837682873878502
spec_flux_std,dmfcc4_mean,0.11835045458271164
mfcc9_mean,f2_mean_hz,0.11829572995438065
mfcc10_mean,dmfcc1_mean,0.1181633484267701
mfcc6_mean,f2_mean_hz,0.11812561991215505
dmfcc6_mean,f0_std_hz,0.11803980559475193
dmfcc11_mean,f1_mean_hz,0.1180082370735315
dmfcc13_mean,f0_std_hz,0.11793928542067071
dmfcc7_mean,f4_mean_hz,0.11784317302462208
dmfcc5_mean,dmfcc1_std,0.11768609311220395
mfcc6_mean,jitter_ppq5,0.11757288555325904
mfcc13_mean,dmfcc9_mean,0.11741310999763681
hnr_mean_db,f4_mean_hz,0.11735144987510383
dmfcc11_std,f0_min_hz,0.1173395167478952
spec_energy_high_mean,mfcc9_mean,0.11719286950038943
dmfcc5_mean,dmfcc4_std,0.11709235060689424
dmfcc9_mean,f1_mean_hz,0.11706232430451513
spec_energy_mid_mean,mfcc12_mean,0.11702204051620306
dmfcc11_mean,dmfcc4_mean,0.11688725616061797
dmfcc8_mean,f0_mean_hz,0.11676753145976725
mfcc2_mean,f4_mean_hz,0.11659066136139455
dmfcc10_std,mfcc4_mean,0.11650127925212639
spec_centroid_std_hz,f1_mean_hz,0.1164847028346882
spec_centroid_std_hz,f2_mean_hz,0.1164592308884448
dmfcc9_mean,dmfcc6_std,0.11640675880411692
dmfcc11_std,f0_cv,0.11634731685273274
mfcc10_mean,f2_mean_hz,0.11629999782785173
mfcc7_std,f0_cv,0.11622865047964254
shannon_s1_amp,dmfcc10_std,0.11595851204768484
f4_std_hz,f0_cv,0.11594003115813636
dmfcc13_mean,dmfcc4_mean,0.11581809721030316
dmfcc8_std,dmfcc1_mean,0.11581615387600888
mfcc8_std,dmfcc6_mean,0.11578841589797999
spec_energy_high_mean,mfcc9_std,0.11561204076243026
mfcc5_std,shimmer_apq5,0.11548602469188893
jitter_local,f0_mean_hz,0.11545562300109975
dmfcc8_mean,f1_std_hz,0.1154533066257345
dmfcc6_mean,mfcc5_mean,0.11537261126940952
spec_flux_std,mfcc12_mean,0.11536693620949628
spec_energy_high_mean,f4_mean_hz,0.1150677972998743
mfcc8_std,mfcc7_mean,0.11499224932019479
shimmer_apq5,f1_std_hz,0.11492930298207818
dmfcc10_std,dmfcc1_mean,0.11487539594697714
dmfcc6_std,f0_std_hz,0.11438117403962121
mfcc7_std,dmfcc5_mean,0.11437785545803801
spec_energy_high_mean,dmfcc5_mean,0.11432478645250924
mfcc12_mean,mfcc4_std,0.11416444424711136
mfcc4_std,f1_mean_hz,0.11412961858769882
mfcc6_mean,mfcc3_std,0.11408996786395678
mfcc7_mean,jitter_ppq5,0.1140828940050888
spec_rolloff_std_hz,dmfcc2_mean,0.1140445184655517
shannon_s1_f0,mfcc11_mean,0.11400188305637876
spec_flux_std,dmfcc7_mean,0.11388891000946424
mfcc6_mean,dmfcc3_std,0.1138496329697326
spec_centroid_mean_hz,f0_max_hz,0.11342491596882168
dmfcc8_std,dmfcc7_mean,0.11326407753902724
dmfcc2_mean,shimmer_local,0.11318466492576829
mfcc11_mean,mfcc4_mean,0.11318082477967828
dmfcc2_mean,mfcc2_std,0.11314442019329801
mfcc6_mean,dmfcc4_std,0.11303509278229251
dmfcc2_mean,shimmer_apq5,0.11296919143187703
dmfcc7_std,f0_cv,0.11263626304988675
mfcc9_mean,mfcc2_mean,0.11254470724064394
dmfcc7_mean,dmfcc2_std,0.11246297598449116
mfcc12_mean,mfcc1_mean,0.11222319757439746
dmfcc11_mean,mfcc7_mean,0.11212537347055328
shannon_s1_amp,spec_energy_high_mean,0.11211089210166476
spec_centroid_std_hz,mfcc3_mean,0.11210370462019653
dmfcc9_mean,dmfcc6_mean,0.11205512411056406
dmfcc11_mean,f3_std_hz,0.11182703364557285
mfcc8_mean,mfcc4_mean,0.11170854949809444
hnr_mean_db,f0_max_hz,0.11160352116145593
spec_energy_low_mean,f3_mean_hz,0.1115912222915575
mfcc7_mean,mfcc4_std,0.11111079831327178
dmfcc12_mean,mfcc2_std,0.11110020237980162
mfcc7_mean,mfcc4_mean,0.11104894187586446
spec_energy_high_mean,mfcc12_std,0.11103297927599268
dmfcc7_mean,mfcc3_std,0.11099707521172604
spec_rolloff_mean_hz,mfcc7_mean,0.11097763268936112
dmfcc9_mean,mfcc7_std,0.1108923796498243
spec_rolloff_mean_hz,jitter_rap,0.11085726648658362
mfcc5_std,f3_mean_hz,0.1107818549648955
tsallis_sq_f0,f4_mean_hz,0.11072683882393897
dmfcc11_mean,dmfcc9_std,0.1106554670463586
mfcc2_mean,shimmer_local,0.11064100636475391
mfcc10_mean,dmfcc1_std,0.11052971476831105
spec_energy_high_mean,f2_std_hz,0.11043273766176848
dmfcc13_mean,f3_std_hz,0.11036968701405114
spec_centroid_mean_hz,dmfcc3_std,0.1103048542358152
jitter_ppq5,f3_mean_hz,0.11015439658697351
dmfcc13_std,f3_std_hz,0.11003535646441776
shannon_s1_f0,f4_mean_hz,0.10997507778472698
spec_flux_std,mfcc10_mean,0.10985750264567393
dmfcc13_mean,mfcc8_std,0.10972684743003806
dmfcc8_std,dmfcc2_mean,0.10969396940156903
spec_rolloff_mean_hz,shimmer_apq11,0.10966911256780712
spec_centroid_std_hz,shimmer_apq11,0.10963264770663245
spec_centroid_std_hz,mfcc10_mean,0.10959224775392065
dmfcc6_mean,f1_mean_hz,0.10950214889723597
dmfcc2_mean,shimmer_apq3,0.1094654238740621
spec_centroid_mean_hz,mfcc5_mean,0.10938309591201126
tsallis_sq_f0,shannon_s1_amp,0.10935537666435918
mfcc2_std,jitter_local,0.10925754572531013
dmfcc8_mean,jitter_local,0.10925513099780002
mfcc8_std,f3_mean_hz,0.10917738236346977
dmfcc10_mean,f2_mean_hz,0.10906205791945324
jitter_local,f0_max_hz,0.10903167212881053
shimmer_apq11,f1_mean_hz,0.10885335055213657
mfcc8_mean,dmfcc3_std,0.10883801198306647
mfcc2_std,f4_mean_hz,0.10881693111651627
shimmer_local,f2_mean_hz,0.10868945045961952
mfcc13_std,f3_mean_hz,0.10864994179883562
spec_energy_low_mean,dmfcc4_mean,0.10864054748473473
dmfcc6_mean,mfcc2_mean,0.10837898401776616
dmfcc11_std,f4_std_hz,0.10831515103703936
mfcc5_mean,mfcc2_mean,0.10830091671240823
mfcc8_mean,mfcc4_std,0.10827726842580886
spec_energy_high_mean,dmfcc13_std,0.10825876713171742
dmfcc13_mean,f0_mean_hz,0.10821930839860865
dmfcc11_mean,dmfcc8_std,0.10814868609456046
shannon_s1_f0,shannon_s1_amp,0.10785570913276116
dmfcc10_mean,shimmer_local,0.10761426619737051
dmfcc11_mean,dmfcc5_mean,0.10755232552931655
mfcc8_std,shimmer_apq3,0.10725978106534044
mfcc3_mean,f3_mean_hz,0.10707555186496266
spec_centroid_std_hz,f0_min_hz,0.10693431582234969
spec_rolloff_mean_hz,dmfcc4_std,0.10688558052572056
dmfcc11_mean,mfcc6_std,0.10664719117629624
dmfcc7_mean,shimmer_local,0.10618971358108796
mfcc2_std,jitter_rap,0.1061743450682094
dmfcc13_mean,dmfcc8_mean,0.10614321387548077
spec_rolloff_mean_hz,shimmer_apq5,0.1060740987945549
mfcc4_std,mfcc4_mean,0.10606314142886725
dmfcc9_mean,f1_std_hz,0.10604237366211708
spec_rolloff_mean_hz,f3_std_hz,0.10592147362358904
spec_energy_mid_mean,shimmer_apq11,0.10586854195413714
mfcc13_mean,f2_std_hz,0.10583742109463147
spec_flux_std,dmfcc9_mean,0.10561818839108503
shannon_s1_amp,dmfcc5_mean,0.1053925907234906
mfcc12_std,f0_cv,0.10534578028487414
dmfcc11_std,dmfcc10_mean,0.10515613161243088
mfcc10_mean,dmfcc7_std,0.10499736879132535
mfcc7_mean,mfcc3_mean,0.10499545620908017
spec_centroid_mean_hz,mfcc12_std,0.10490882523805746
spec_energy_mid_mean,mfcc10_std,0.10468757823770926
dmfcc10_mean,dmfcc3_mean,0.1046494149840223
mfcc13_std,mfcc10_mean,0.10461332136563657
dmfcc7_mean,mfcc3_mean,0.10457744953430617
dmfcc6_std,dmfcc6_mean,0.10446459433657905
dmfcc13_mean,mfcc12_std,0.10445943165106332
dmfcc2_mean,hnr_mean_db,0.1043358940318789
mfcc4_std,f3_std_hz,0.10417343907392454
spec_centroid_mean_hz,dmfcc7_std,0.10412100073819004
dmfcc13_std,mfcc10_mean,0.10406318070736514
mfcc4_mean,mfcc2_mean,0.10395744445424725
tsallis_sq_amp,f0_min_hz,0.10395465347873944
mfcc10_mean,dmfcc9_std,0.10374563355313311
mfcc12_mean,mfcc6_std,0.10368026405172738
dmfcc11_mean,jitter_rap,0.10365637560290393
spec_energy_low_mean,dmfcc13_std,0.10365361858878733
tsallis_sq_f0,dmfcc13_mean,0.10359911842839158
dmfcc5_mean,f0_max_hz,0.10358522557718783
mfcc12_mean,mfcc8_std,0.10352692325876699
dmfcc11_mean,jitter_local,0.10350538684647205
dmfcc8_mean,jitter_rap,0.10341049762508946
spec_flux_std,mfcc5_mean,0.1033826580028144
dmfcc7_mean,mfcc1_mean,0.10319445164407887
mfcc12_mean,mfcc2_mean,0.10313565539194629
mfcc9_mean,jitter_ppq5,0.1030085500967886
dmfcc11_mean,dmfcc10_std,0.10292701876587464
spec_energy_mid_mean,mfcc11_std,0.1029228950809077
jitter_ppq5,f2_mean_hz,0.10271862536589746
mfcc1_mean,shimmer_apq3,0.10266802208818311
dmfcc11_mean,shimmer_apq11,0.10256648357394875
dmfcc6_std,dmfcc4_mean,0.10252169965498056
dmfcc7_std,mfcc6_mean,0.10250176320884569
spec_rolloff_std_hz,dmfcc7_mean,0.10248610039187617
dmfcc13_std,jitter_ppq5,0.10231871506749331
f4_mean_hz,f1_std_hz,0.10229645936161874
spec_energy_low_mean,mfcc1_std,0.10225998155730917
dmfcc10_mean,shimmer_apq3,0.10221125580286881
dmfcc4_mean,f4_mean_hz,0.1021930224016841
mfcc12_std,jitter_rap,0.10218740973797945
mfcc10_std,dmfcc6_mean,0.10215778747175636
dmfcc13_mean,f0_max_hz,0.10203582281373068
shannon_s1_amp,dmfcc4_mean,0.10190923359506343
mfcc11_std,f1_mean_hz,0.10183412260190261
dmfcc11_std,dmfcc6_mean,0.10182414180441399
mfcc11_std,f3_std_hz,0.10164664361159932
spec_energy_high_mean,f0_max_hz,0.10159896748719109
spec_energy_high_mean,dmfcc6_mean,0.10151009171734192
dmfcc9_std,f3_mean_hz,0.10140657304125017
dmfcc7_std,dmfcc6_mean,0.10139971593343966
mfcc11_mean,dmfcc1_mean,0.10131293392339623
mfcc5_std,jitter_rap,0.10120745012012891
mfcc12_mean,dmfcc8_std,0.10113551740132334
mfcc10_mean,dmfcc3_std,0.10112075238488066
mfcc4_mean,shimmer_apq5,0.10095261431142821
spec_rolloff_mean_hz,f4_std_hz,0.10084070087088291
mfcc10_std,mfcc5_mean,0.1005563109842627
spec_energy_low_mean,dmfcc5_std,0.10049343572987952
mfcc1_mean,jitter_ppq5,0.10037063638052315
mfcc11_mean,jitter_ppq5,0.10033533815295924
spec_centroid_mean_hz,f4_std_hz,0.10024149094989274
mfcc4_mean,shimmer_apq3,0.10023404456938233
spec_centroid_mean_hz,dmfcc5_mean,0.10018049202869346
dmfcc12_mean,mfcc1_std,0.09972195411442315
spec_flux_mean,f2_mean_hz,0.09966578672366283
dmfcc13_std,jitter_local,0.09960998671969677
dmfcc10_std,f3_mean_hz,0.0996005315471583
mfcc9_mean,mfcc6_std,0.09949240202868812
dmfcc12_std,dmfcc7_mean,0.09946887331120373
mfcc9_std,jitter_rap,0.09945294323165355
spec_flux_std,spec_centroid_mean_hz,0.09944854214378147
dmfcc13_mean,dmfcc5_std,0.09944263161396591
dmfcc7_std,f4_std_hz,0.09928784806948246
mfcc6_mean,dmfcc4_mean,0.09910692786483592
dmfcc7_std,f3_mean_hz,0.09891588505504528
jitter_rap,f0_mean_hz,0.09886081162965447
spec_rolloff_std_hz,dmfcc13_mean,0.09880524128364311
dmfcc10_mean,mfcc2_mean,0.0986918951169302
dmfcc13_mean,shimmer_apq11,0.09868293355313619
tsallis_sq_amp,dmfcc8_mean,0.0986705681437839
dmfcc12_mean,mfcc8_std,0.09863789946556673
mfcc12_mean,dmfcc4_std,0.09862274987314203
mfcc12_mean,mfcc7_std,0.09856092595310556
spec_energy_low_mean,mfcc13_mean,0.09844808782732666
dmfcc10_mean,dmfcc4_std,0.09837676528768705
mfcc11_std,mfcc11_mean,0.09828199354628143
shannon_s1_amp,spec_rolloff_std_hz,0.09820095937068105
mfcc8_mean,mfcc1_std,0.09812912357378849
dmfcc11_std,f2_mean_hz,0.0981290489735006
mfcc2_std,f3_mean_hz,0.0979622367857114
jitter_ppq5,f4_std_hz,0.09793417212487575
mfcc9_mean,f2_std_hz,0.09781953488194742
mfcc8_std,f1_mean_hz,0.0977271412988291
dmfcc11_std,dmfcc3_mean,0.09766163019593611
dmfcc13_mean,mfcc13_std,0.09763207904939251
shimmer_apq3,f3_mean_hz,0.09761723812049822
dmfcc8_mean,jitter_ppq5,0.09744405991683072
hnr_mean_db,f2_std_hz,0.09728662167905794
dmfcc13_std,f2_mean_hz,0.09722542382173337
dmfcc12_mean,dmfcc11_std,0.09715131711600553
mfcc13_mean,mfcc11_std,0.09697214869695624
spec_energy_low_mean,mfcc11_mean,0.09659472345457826
mfcc13_std,dmfcc2_mean,0.09658632657751293
shimmer_apq3,f2_mean_hz,0.09651367215993022
mfcc3_std,f4_mean_hz,0.09617639357265037
spec_energy_low_mean,mfcc5_std,0.09611699115431722
mfcc11_mean,dmfcc9_mean,0.0960600209074015
mfcc11_std,mfcc5_mean,0.09601798147630337
spec_rolloff_std_hz,dmfcc4_mean,0.09601143885933469
mfcc2_std,jitter_ppq5,0.09594701882672331
mfcc10_mean,jitter_ppq5,0.09592928616881007
spec_energy_high_mean,jitter_ppq5,0.09589463098836766
mfcc13_std,f4_mean_hz,0.09583007650148147
tsallis_sq_f0,mfcc9_mean,0.09573419142050262
spec_flux_mean,mfcc3_mean,0.09540119641891219
mfcc5_mean,dmfcc4_std,0.0953964474963531
dmfcc10_mean,mfcc3_std,0.09529577518106118
spec_flux_std,mfcc8_mean,0.09522718745837451
mfcc5_std,jitter_local,0.0952267705845836
dmfcc1_mean,f1_mean_hz,0.09522395850488187
spec_energy_mid_mean,dmfcc9_std,0.09505821354267405
dmfcc4_mean,f4_std_hz,0.0949260592041139
mfcc6_mean,f2_std_hz,0.0948388552274816
shimmer_local,f3_mean_hz,0.0948057388949951
mfcc12_std,f3_mean_hz,0.09480093192942023
mfcc11_mean,f3_std_hz,0.09480055747238773
mfcc5_std,shimmer_local,0.09470726125610483
shannon_s1_f0,dmfcc7_mean,0.09467287399762389
shimmer_apq11,f3_mean_hz,0.0946664279566901
mfcc11_std,dmfcc3_mean,0.0944693784601208
mfcc5_std,f4_mean_hz,0.09426567584229009
tsallis_sq_amp,f2_mean_hz,0.09418859730119068
mfcc10_mean,dmfcc3_mean,0.09414972786764862
mfcc11_mean,mfcc3_std,0.09405913029444156
dmfcc6_mean,dmfcc1_mean,0.09392099321936591
spec_energy_mid_mean,dmfcc3_mean,0.09381881089383676
mfcc9_mean,f3_mean_hz,0.09381052172742405
spec_flux_mean,mfcc1_mean,0.09365682106421823
mfcc11_mean,dmfcc2_mean,0.09347042270898628
mfcc9_std,dmfcc1_mean,0.09322331888529517
mfcc7_std,dmfcc3_mean,0.09309386436432573
dmfcc9_std,jitter_local,0.09303822766442668
mfcc7_mean,shimmer_apq5,0.09302057951817995
dmfcc12_mean,mfcc9_std,0.09300345309338824
tsallis_sq_f0,mfcc12_mean,0.09295916287782965
spec_energy_mid_mean,dmfcc2_mean,0.09292929445327176
spec_energy_high_mean,mfcc10_mean,0.09286537333333335
spec_rolloff_std_hz,shimmer_local,0.09282305230566242
jitter_rap,f0_max_hz,0.09280566797204531
dmfcc13_std,dmfcc4_mean,0.09278369521104753
mfcc12_std,jitter_local,0.09272954804727332
mfcc13_mean,mfcc2_mean,0.09268827624669122
dmfcc12_std,mfcc5_mean,0.09263780028210217
dmfcc2_std,f0_min_hz,0.09240281090256633
shimmer_apq11,f1_std_hz,0.0923872870060702
spec_energy_high_mean,dmfcc5_std,0.0923769372086218
tsallis_sq_amp,dmfcc11_mean,0.09232652780289466
dmfcc13_mean,mfcc11_std,0.09223737882862558
mfcc10_mean,dmfcc2_mean,0.092111406345934
spec_rolloff_std_hz,dmfcc1_mean,0.09209326491868125
tsallis_sq_amp,dmfcc5_mean,0.0920473977528872
dmfcc5_mean,dmfcc2_mean,0.0920097955661962
spec_flux_std,f0_mean_hz,0.09199625795912952
dmfcc8_mean,f0_min_hz,0.09194154466382144
spec_energy_high_mean,dmfcc9_std,0.09189427283372996
spec_centroid_mean_hz,mfcc13_mean,0.09189387639012976
mfcc10_mean,mfcc7_std,0.09181784652063164
shannon_s1_amp,spec_energy_low_mean,0.0916812909011316
spec_centroid_mean_hz,hnr_mean_db,0.09150809837999152
spec_energy_low_mean,dmfcc12_std,0.09144006343084768
mfcc10_mean,mfcc6_std,0.09142637212162481
dmfcc8_mean,dmfcc5_std,0.09136856933714091
mfcc9_std,jitter_local,0.09129437763977909
dmfcc13_mean,hnr_mean_db,0.09127189412182453
dmfcc9_mean,dmfcc7_std,0.0912680407455099
mfcc13_std,dmfcc12_mean,0.09124297483553014
dmfcc13_std,jitter_rap,0.09117900299257795
shannon_s1_amp,dmfcc8_std,0.09116463513218731
mfcc2_mean,f3_std_hz,0.09089150062596371
mfcc5_mean,f0_cv,0.09085018190669229
tsallis_sq_amp,dmfcc4_mean,0.09083788551550291
spec_rolloff_mean_hz,dmfcc12_std,0.09080932973835643
tsallis_sq_amp,f2_std_hz,0.09075843185933499
spec_energy_mid_mean,dmfcc8_std,0.09074990542892995
spec_energy_mid_mean,mfcc12_std,0.09073673348092956
spec_energy_high_mean,f0_cv,0.09072855156659906
mfcc5_std,jitter_ppq5,0.09069906601358896
tsallis_sq_amp,f1_mean_hz,0.09063354736050484
tsallis_sq_amp,mfcc11_std,0.0906260392131886
dmfcc8_std,f2_mean_hz,0.09043837221971182
spec_energy_low_mean,dmfcc13_mean,0.09042465599943454
spec_flux_mean,dmfcc6_mean,0.09019739098646273
spec_energy_high_mean,f3_std_hz,0.09017855161034463
dmfcc9_mean,mfcc8_mean,0.08984721513121922
dmfcc2_mean,jitter_ppq5,0.0898390148467523
spec_flux_mean,dmfcc4_mean,0.08968799520642205
dmfcc13_std,dmfcc6_mean,0.08940822969987233
dmfcc13_mean,mfcc12_mean,0.08932240315727437
mfcc8_mean,shimmer_apq11,0.08929811771084085
dmfcc4_std,dmfcc2_mean,0.08924947171290912
spec_energy_high_mean,dmfcc3_mean,0.08924928097025497
shannon_s1_amp,mfcc8_std,0.08920382330144742
dmfcc10_std,f0_cv,0.08898951903845755
dmfcc10_std,jitter_rap,0.08877075494237374
shannon_s1_amp,f4_mean_hz,0.08873291338049613
mfcc12_mean,mfcc1_std,0.08863240076811493
mfcc6_mean,f0_std_hz,0.08857501988877033
mfcc12_mean,f1_std_hz,0.0885701708323073
spec_flux_std,f4_std_hz,0.08833858567832
spec_energy_high_mean,mfcc7_mean,0.08824839105315305
dmfcc10_mean,jitter_rap,0.08812263493324507
dmfcc12_mean,dmfcc4_std,0.08802128567975677
mfcc6_std,f2_mean_hz,0.08796612721519512
dmfcc4_std,jitter_local,0.0879010630088214
dmfcc12_mean,jitter_rap,0.0878997699092971
mfcc8_mean,f0_mean_hz,0.0878466481924757
dmfcc12_mean,jitter_local,0.08783944162695863
dmfcc10_mean,f1_std_hz,0.08776788742625002
dmfcc12_mean,mfcc10_mean,0.08770904917011624
dmfcc5_mean,f0_min_hz,0.08766436374991309
mfcc10_std,dmfcc7_mean,0.08761491247363772
mfcc7_mean,f4_std_hz,0.08742054277714041
mfcc7_mean,f1_mean_hz,0.08741482668009368
dmfcc8_mean,mfcc3_std,0.08735144934205899
dmfcc4_std,f4_mean_hz,0.0872566650101392
dmfcc13_std,dmfcc5_mean,0.08725443679738475
spec_centroid_std_hz,mfcc7_mean,0.08724520344993396
mfcc12_std,dmfcc2_mean,0.0872187063085691
dmfcc3_mean,f4_mean_hz,0.08717638188629441
mfcc10_std,dmfcc2_mean,0.08712304611397592
mfcc8_mean,dmfcc1_mean,0.08710554912491202
mfcc12_std,mfcc8_mean,0.08700777947452369
mfcc3_std,shimmer_apq3,0.0867676067508073
dmfcc11_mean,mfcc11_mean,0.08674132405075913
dmfcc8_mean,f3_mean_hz,0.0867267082294072
dmfcc11_mean,mfcc3_mean,0.08671272090118733
spec_energy_mid_mean,dmfcc6_std,0.08670745098728738
spec_rolloff_mean_hz,mfcc10_mean,0.08665537949930002
spec_energy_high_mean,mfcc11_std,0.08657364402780955
dmfcc2_mean,f4_mean_hz,0.08644182339938743
dmfcc9_std,dmfcc9_mean,0.08642989352790395
dmfcc6_std,dmfcc1_mean,0.08642771040238746
dmfcc9_mean,shimmer_apq5,0.08635649765183562
spec_rolloff_mean_hz,dmfcc2_mean,0.08608442709602634
mfcc12_std,dmfcc7_mean,0.08608016904543514
dmfcc12_std,dmfcc11_mean,0.08596136852334034
mfcc12_mean,mfcc6_mean,0.085928262801003
dmfcc10_std,jitter_local,0.08586731042983972
spec_rolloff_mean_hz,dmfcc2_std,0.08582172389100612
mfcc9_mean,jitter_local,0.08568404925745714
spec_energy_high_mean,spec_energy_low_mean,0.08560006794617718
dmfcc12_mean,mfcc12_std,0.08556320208942818
spec_energy_low_mean,dmfcc4_std,0.08553037309909475
spec_flux_std,f1_mean_hz,0.08543213449457177
spec_energy_mid_mean,mfcc8_std,0.08526996162267499
dmfcc3_mean,f1_mean_hz,0.08521295996263788
spec_energy_low_mean,dmfcc10_std,0.08512468509260653
dmfcc12_std,f4_std_hz,0.08507644243592603
mfcc2_mean,shimmer_apq5,0.08494738294665494
mfcc5_std,f4_std_hz,0.08470092044098833
mfcc6_std,f4_mean_hz,0.08453127744694687
dmfcc13_mean,dmfcc11_std,0.08452082423226291
mfcc10_mean,dmfcc6_std,0.08451117973816706
tsallis_sq_amp,mfcc13_std,0.08444274695094044
dmfcc8_mean,shimmer_local,0.08441803474709372
shannon_s1_amp,dmfcc8_mean,0.08437112416195681
dmfcc12_mean,mfcc6_std,0.08429567047057424
mfcc1_std,f0_mean_hz,0.08425564913618025
spec_rolloff_mean_hz,dmfcc10_std,0.08422643329508217
dmfcc11_mean,mfcc2_mean,0.08420039577904352
mfcc8_mean,f0_max_hz,0.08417779541862458
spec_energy_low_mean,mfcc12_std,0.08408596937248046
mfcc13_mean,mfcc10_std,0.08387508665069794
mfcc5_std,dmfcc2_mean,0.08378407260442752
shannon_s1_amp,f0_cv,0.08371238685857027
dmfcc8_mean,shimmer_apq3,0.08369872898578697
tsallis_sq_amp,f0_max_hz,0.08369858654289845
f4_std_hz,f0_max_hz,0.08361782544686716
dmfcc8_mean,f3_std_hz,0.08359460558283767
spec_energy_high_mean,jitter_local,0.08355477345983793
dmfcc9_mean,dmfcc8_std,0.08351255282973659
mfcc3_mean,f0_max_hz,0.08347305321653348
shannon_s1_amp,f1_std_hz,0.08341971622398911
dmfcc7_mean,mfcc4_std,0.08336139598757046
spec_energy_low_mean,f2_std_hz,0.08330823618833634
spec_rolloff_mean_hz,mfcc6_mean,0.08327929100331269
mfcc5_mean,jitter_local,0.08325971046052984
dmfcc6_mean,f0_min_hz,0.08312973356821496
mfcc1_std,jitter_local,0.08304023839385298
spec_rolloff_std_hz,f0_std_hz,0.08302874666472145
dmfcc13_mean,dmfcc3_std,0.0829590151933465
dmfcc5_std,dmfcc1_mean,0.08278427866081502
dmfcc10_mean,f2_std_hz,0.08277240614881802
mfcc13_mean,mfcc12_std,0.0827676788474723
dmfcc9_mean,mfcc5_mean,0.08256239567128372
mfcc9_std,mfcc8_mean,0.08245281875315034
tsallis_sq_amp,f0_mean_hz,0.08238780700277609
spec_energy_high_mean,f0_std_hz,0.08236886671960153
shannon_s1_amp,mfcc2_mean,0.08236662674844725
tsallis_sq_amp,dmfcc10_std,0.08235207258916574
dmfcc10_std,mfcc8_mean,0.082321069921177
dmfcc11_std,dmfcc1_mean,0.0823069673724453
spec_centroid_mean_hz,dmfcc4_std,0.08229342355981827
dmfcc5_mean,jitter_rap,0.08212291460076336
spec_energy_low_mean,dmfcc9_std,0.08211710948539828
mfcc12_std,dmfcc9_mean,0.08190231979601957
mfcc12_std,mfcc10_mean,0.08190225638461636
mfcc9_std,f0_std_hz,0.08186353409810787
f2_mean_hz,f0_min_hz,0.08185304973206574
spec_centroid_mean_hz,f3_mean_hz,0.0818028218501037
dmfcc5_std,f4_mean_hz,0.08170306081433054
mfcc13_mean,mfcc5_mean,0.08166893785050526
spec_energy_high_mean,f1_std_hz,0.0816356888918105
dmfcc12_mean,mfcc1_mean,0.08157265996925507
shannon_s1_amp,jitter_local,0.08134833262329602
mfcc11_mean,jitter_local,0.08133265627233498
mfcc7_std,dmfcc4_mean,0.08115144294377687
dmfcc12_mean,f3_mean_hz,0.08109772561798032
dmfcc13_std,mfcc4_mean,0.08107842482423969
mfcc12_mean,dmfcc3_std,0.08100710983126827
spec_energy_high_mean,dmfcc4_mean,0.08098538439440131
dmfcc3_std,dmfcc2_mean,0.0809762831905351
mfcc10_mean,dmfcc4_std,0.08096568108665773
dmfcc4_mean,f0_max_hz,0.08093218756500838
dmfcc6_mean,mfcc5_std,0.08087469343184212
dmfcc13_mean,mfcc7_std,0.08069508974997175
f4_mean_hz,f2_mean_hz,0.0806864186587153
mfcc11_mean,dmfcc8_mean,0.08061448695285235
spec_rolloff_std_hz,jitter_ppq5,0.08056899208766989
mfcc7_std,f4_std_hz,0.08041382027800208
dmfcc12_mean,dmfcc1_std,0.08028025718166734
dmfcc4_std,dmfcc4_mean,0.08024524657098735
dmfcc13_mean,dmfcc12_mean,0.08008415772803316
spec_centroid_std_hz,dmfcc3_mean,0.08004247822762316
dmfcc10_mean,jitter_local,0.0799682154804527
